@relation RNA
@attribute Feature1 real
@attribute Feature2 real
@attribute Feature3 real
@attribute Feature4 real
@attribute Feature5 real
@attribute Feature6 real
@attribute Feature7 real
@attribute Feature8 real
@attribute Feature9 real
@attribute Feature10 real
@attribute Feature11 real
@attribute Feature12 real
@attribute Feature13 real
@attribute Feature14 real
@attribute Feature15 real
@attribute Feature16 real
@attribute Feature17 real
@attribute Feature18 real
@attribute Feature19 real
@attribute class20 {0,1}
@attribute class19 {0,1}
@attribute class26 {0,1}
@data
0.01646016,0.04938049,0.0,0.03292033,0.03292033,0.03292033,0.03292033,0.01646016,0.04938049,0.0,0.0,0.01646016,0.0,0.03292033,0.03292033,0.01646016,0.23836655,0.21209351,0.18741632,1,1,1
0.01709967,0.0,0.01709967,0.051299,0.01709967,0.01709967,0.01709967,0.01709967,0.0,0.051299,0.0,0.03419934,0.051299,0.0,0.06839867,0.0,0.27551736,0.09748273,0.26790688,1,1,0
0.04335725,0.0,0.02167863,0.0,0.0,0.0,0.0,0.04335725,0.02167863,0.02167863,0.04335725,0.04335725,0.0,0.04335725,0.06503588,0.0867145,0.21095159,0.22545771,0.13001819,1,1,0
0.0,0.03650279,0.03650279,0.0,0.07300557,0.0,0.0,0.01825139,0.0,0.03650279,0.01825139,0.05475418,0.01825139,0.0,0.05475418,0.03650279,0.27569654,0.20262327,0.13840093,1,1,0
0.0,0.0,0.05383808,0.0,0.01794603,0.05383808,0.01794603,0.05383808,0.01794603,0.03589205,0.03589205,0.03589205,0.0,0.05383808,0.01794603,0.0,0.20610757,0.18215322,0.21692664,1,1,0
0.0,0.04048073,0.02024036,0.0,0.0,0.0,0.0,0.06072109,0.06072109,0.0,0.06072109,0.06072109,0.0,0.02024036,0.08096145,0.02024036,0.24007449,0.22937547,0.10550241,1,1,0
0.08029882,0.06022412,0.0,0.02007471,0.06022412,0.0,0.0,0.04014941,0.0,0.02007471,0.02007471,0.02007471,0.0,0.02007471,0.04014941,0.04014941,0.23109911,0.13616089,0.21117117,1,1,0
0.0,0.02239136,0.0,0.04478272,0.04478272,0.0,0.0,0.04478272,0.02239136,0.04478272,0.13434817,0.0,0.0,0.02239136,0.06717409,0.0,0.19649874,0.17577418,0.17989984,1,1,0
0.02290502,0.02290502,0.06871506,0.0,0.06871506,0.0,0.0,0.04581004,0.02290502,0.02290502,0.0,0.06871506,0.0,0.04581004,0.06871506,0.0,0.22410335,0.22367702,0.09411924,1,1,0
0.0,0.0,0.05597172,0.01865724,0.03731448,0.0,0.0,0.03731448,0.0,0.07462895,0.03731448,0.01865724,0.01865724,0.0,0.05597172,0.01865724,0.25482626,0.18651075,0.18551822,1,1,0
0.02148372,0.0,0.02148372,0.0,0.0,0.04296744,0.0,0.08593489,0.0,0.04296744,0.0,0.06445117,0.02148372,0.04296744,0.08593489,0.0,0.25298628,0.15809393,0.15924535,1,1,0
0.09631827,0.03852731,0.03852731,0.0,0.05779096,0.01926365,0.0,0.03852731,0.0,0.03852731,0.03852731,0.0,0.01926365,0.01926365,0.0,0.0,0.21732724,0.20865464,0.16948141,1,1,0
0.0,0.02012326,0.02012326,0.02012326,0.02012326,0.02012326,0.02012326,0.08049305,0.02012326,0.04024652,0.0,0.0,0.0,0.08049305,0.02012326,0.04024652,0.25139638,0.16208423,0.18405414,1,1,0
0.04670081,0.02335041,0.04670081,0.04670081,0.02335041,0.02335041,0.0,0.04670081,0.07005122,0.02335041,0.02335041,0.0,0.02335041,0.02335041,0.04670081,0.02335041,0.18638184,0.14476803,0.17849159,1,1,0
0.01876309,0.13134166,0.0,0.05628928,0.11257856,0.01876309,0.0,0.0,0.0,0.0,0.0,0.0,0.05628928,0.0,0.0,0.0,0.28178722,0.07132191,0.25286589,1,1,0
0.0,0.0,0.01877806,0.03755612,0.0,0.0,0.0,0.0,0.01877806,0.0,0.01877806,0.13144642,0.01877806,0.0,0.13144642,0.01877806,0.25913151,0.12302437,0.22350485,1,1,0
0.0,0.0369918,0.0,0.0369918,0.0184959,0.0184959,0.0184959,0.0369918,0.0184959,0.0184959,0.0184959,0.0184959,0.0369918,0.0184959,0.0554877,0.0369918,0.21321204,0.20041237,0.19796169,1,1,0
0.02309808,0.02309808,0.04619616,0.02309808,0.02309808,0.06929423,0.0,0.02309808,0.04619616,0.0,0.09239231,0.02309808,0.0,0.02309808,0.04619616,0.02309808,0.13616505,0.15934405,0.21943128,1,1,0
0.01409835,0.04229506,0.01409835,0.0,0.02819671,0.04229506,0.04229506,0.0,0.02819671,0.01409835,0.02819671,0.01409835,0.0,0.01409835,0.0,0.0,0.26694027,0.17453256,0.27656007,1,1,0
0.19754311,0.02822044,0.08466133,0.0,0.02822044,0.02822044,0.0,0.02822044,0.08466133,0.0,0.02822044,0.0,0.0,0.02822044,0.0,0.02822044,0.12891535,0.17483527,0.13184049,1,1,0
0.0,0.02276201,0.04552401,0.02276201,0.02276201,0.02276201,0.0,0.09104803,0.02276201,0.04552401,0.0,0.02276201,0.02276201,0.04552401,0.06828602,0.0,0.24061407,0.11815573,0.18599006,1,1,0
0.19550843,0.02792978,0.05585955,0.0,0.02792978,0.05585955,0.0,0.05585955,0.05585955,0.0,0.0,0.02792978,0.0,0.05585955,0.02792978,0.0,0.1294257,0.12026248,0.16378653,1,1,0
0.02187945,0.04375891,0.06563836,0.0,0.02187945,0.0,0.0,0.08751781,0.04375891,0.02187945,0.0,0.02187945,0.04375891,0.02187945,0.04375891,0.02187945,0.20585307,0.17641414,0.15826427,1,1,0
0.0,0.0,0.11708552,0.0,0.04683421,0.0,0.0,0.0,0.09366842,0.04683421,0.11708552,0.0,0.0,0.0,0.0,0.0,0.22750863,0.18901151,0.16197199,1,1,0
0.0201176,0.0201176,0.0603528,0.0201176,0.0,0.0402352,0.0201176,0.0,0.0804704,0.0,0.100588,0.0201176,0.0201176,0.0,0.0201176,0.0,0.16854741,0.16195461,0.24702838,1,1,0
0.0,0.03181562,0.0,0.0,0.01590781,0.06363124,0.03181562,0.03181562,0.0,0.01590781,0.04772343,0.01590781,0.01590781,0.03181562,0.0,0.01590781,0.24887723,0.20504224,0.22792435,1,1,0
0.03492966,0.01746483,0.01746483,0.01746483,0.05239449,0.01746483,0.0,0.01746483,0.0,0.03492966,0.06985932,0.01746483,0.0,0.01746483,0.03492966,0.01746483,0.1985619,0.19982387,0.23485278,1,1,0
0.07108387,0.0,0.0,0.02369462,0.0,0.07108387,0.0,0.04738925,0.02369462,0.0,0.04738925,0.04738925,0.0,0.04738925,0.07108387,0.04738925,0.16113065,0.18012418,0.16115805,1,1,0
0.03350143,0.01675072,0.01675072,0.03350143,0.03350143,0.03350143,0.01675072,0.0,0.01675072,0.03350143,0.05025215,0.0,0.0,0.0,0.03350143,0.03350143,0.1946395,0.17641485,0.27718062,1,1,0
0.0200424,0.0200424,0.0,0.08016962,0.06012721,0.0,0.0,0.0,0.0200424,0.04008481,0.04008481,0.0,0.0,0.0,0.06012721,0.08016962,0.19224917,0.14082841,0.24603193,1,1,0
0.03551737,0.01775868,0.01775868,0.03551737,0.03551737,0.01775868,0.01775868,0.03551737,0.01775868,0.01775868,0.01775868,0.01775868,0.03551737,0.03551737,0.01775868,0.01775868,0.19730537,0.23200296,0.18000062,1,0,0
0.02054753,0.06164259,0.04109506,0.0,0.06164259,0.0,0.0,0.04109506,0.02054753,0.02054753,0.0,0.04109506,0.02054753,0.02054753,0.04109506,0.04109506,0.23034816,0.15398344,0.18417027,1,0,0
0.02577492,0.02577492,0.07732475,0.0,0.0,0.02577492,0.0,0.10309966,0.07732475,0.02577492,0.02577492,0.0,0.02577492,0.02577492,0.05154983,0.02577492,0.17981061,0.15059539,0.15409569,1,0,0
0.0,0.04044578,0.04044578,0.04044578,0.02022289,0.0,0.0,0.06066868,0.06066868,0.02022289,0.0,0.02022289,0.04044578,0.02022289,0.06066868,0.04044578,0.19358418,0.18181153,0.15947777,1,0,0
0.02512758,0.05025516,0.02512758,0.0,0.0,0.12563789,0.0,0.07538273,0.05025516,0.0,0.0,0.02512758,0.02512758,0.02512758,0.07538273,0.05025516,0.16124222,0.14952758,0.13642348,1,0,0
0.01918238,0.0,0.05754715,0.03836476,0.03836476,0.0,0.0,0.03836476,0.01918238,0.07672953,0.03836476,0.0,0.01918238,0.0,0.03836476,0.0,0.2574032,0.16303242,0.19591674,1,0,0
0.01640608,0.01640608,0.01640608,0.01640608,0.01640608,0.01640608,0.01640608,0.01640608,0.0,0.03281216,0.04921824,0.03281216,0.01640608,0.0,0.04921824,0.01640608,0.28777654,0.21608881,0.16801301,1,1,0
0.06367694,0.04245129,0.02122565,0.06367694,0.02122565,0.02122565,0.0,0.04245129,0.0,0.02122565,0.0,0.02122565,0.08490258,0.0,0.04245129,0.0,0.24408272,0.15688222,0.15329651,1,1,0
0.01828501,0.0,0.0,0.09142506,0.01828501,0.0,0.01828501,0.0,0.03657002,0.01828501,0.0,0.05485504,0.01828501,0.01828501,0.09142506,0.01828501,0.26672268,0.15519795,0.17580911,1,1,0
0.01995134,0.0,0.07980537,0.0,0.0,0.03990268,0.0,0.03990268,0.05985403,0.03990268,0.11970805,0.0,0.0,0.0,0.03990268,0.0,0.16274921,0.20111809,0.19720318,1,1,0
0.0,0.02397741,0.07193223,0.0,0.02397741,0.07193223,0.0,0.04795482,0.04795482,0.02397741,0.07193223,0.02397741,0.0,0.02397741,0.02397741,0.0,0.21476635,0.19008824,0.13957464,1,1,0
0.02121463,0.06364389,0.04242926,0.0,0.08485852,0.12728779,0.0,0.02121463,0.02121463,0.04242926,0.0,0.0,0.0,0.0,0.04242926,0.0,0.19769983,0.17369195,0.16188633,1,1,0
0.0,0.01658721,0.01658721,0.0,0.0,0.0,0.0,0.01658721,0.03317442,0.0,0.03317442,0.09952326,0.01658721,0.0,0.11611047,0.01658721,0.27186535,0.13749416,0.22572188,1,1,0
0.0,0.02190384,0.04380767,0.0,0.04380767,0.02190384,0.0,0.08761535,0.02190384,0.02190384,0.04380767,0.02190384,0.0,0.06571151,0.04380767,0.02190384,0.20338517,0.1829233,0.15371095,1,1,0
0.0,0.01922258,0.03844515,0.01922258,0.01922258,0.0,0.0,0.01922258,0.05766773,0.01922258,0.05766773,0.05766773,0.01922258,0.0,0.07689031,0.0,0.21941269,0.16805201,0.2088612,1,1,0
0.05223644,0.05223644,0.05223644,0.02611822,0.1305911,0.05223644,0.0,0.05223644,0.02611822,0.02611822,0.0,0.0,0.0,0.07835466,0.0,0.0,0.20850648,0.1482511,0.09475982,1,1,0
0.0,0.0,0.04146208,0.0,0.0,0.04146208,0.02073104,0.04146208,0.04146208,0.02073104,0.02073104,0.06219312,0.0,0.02073104,0.06219312,0.04146208,0.26265943,0.1908286,0.1318912,1,1,0
0.0,0.0,0.02047052,0.0,0.0,0.08188208,0.02047052,0.08188208,0.02047052,0.02047052,0.04094104,0.02047052,0.0,0.08188208,0.02047052,0.02047052,0.17707455,0.18452035,0.20852417,1,1,0
0.0,0.038901,0.038901,0.038901,0.09725251,0.0,0.0,0.0,0.0,0.038901,0.0194505,0.0194505,0.038901,0.0194505,0.0194505,0.038901,0.26025805,0.18249135,0.14879007,1,0,0
0.0,0.02250145,0.0450029,0.0,0.02250145,0.0450029,0.0,0.09000581,0.02250145,0.0450029,0.0,0.0450029,0.02250145,0.0450029,0.0450029,0.0,0.20508866,0.17734495,0.16753734,1,0,0
0.0,0.0,0.09098003,0.01819601,0.01819601,0.0,0.0,0.0,0.01819601,0.01819601,0.03639201,0.07278402,0.05458802,0.0,0.01819601,0.03639201,0.25944506,0.17715828,0.18128055,1,0,0
0.03326815,0.01663408,0.06653631,0.0,0.04990223,0.0,0.0,0.01663408,0.0,0.03326815,0.01663408,0.06653631,0.03326815,0.0,0.03326815,0.01663408,0.26407705,0.15345659,0.19988261,1,0,0
0.02042348,0.04084695,0.04084695,0.0,0.04084695,0.0,0.0,0.04084695,0.02042348,0.04084695,0.02042348,0.04084695,0.0,0.0,0.06127043,0.02042348,0.23913783,0.19730346,0.17551266,1,0,0
0.09245186,0.01849037,0.03698074,0.01849037,0.05547112,0.03698074,0.01849037,0.01849037,0.01849037,0.03698074,0.01849037,0.0,0.0,0.01849037,0.01849037,0.0,0.20092056,0.23760247,0.15468877,1,0,0
0.0,0.04964163,0.08273605,0.0,0.09928326,0.0,0.0,0.0,0.01654721,0.04964163,0.03309442,0.01654721,0.0,0.0,0.0,0.0,0.24309769,0.18152488,0.22788602,1,0,0
0.0,0.02312597,0.02312597,0.0693779,0.09250387,0.04625194,0.0,0.0,0.02312597,0.02312597,0.04625194,0.0,0.0,0.04625194,0.02312597,0.0693779,0.16414682,0.18386992,0.16633793,1,0,0
0.02310718,0.02310718,0.04621436,0.04621436,0.04621436,0.02310718,0.0,0.02310718,0.02310718,0.0,0.06932154,0.02310718,0.04621436,0.06932154,0.0,0.02310718,0.18964435,0.13131015,0.1937947,1,0,0
0.01736787,0.0,0.05210361,0.0,0.01736787,0.05210361,0.01736787,0.05210361,0.01736787,0.03473574,0.03473574,0.03473574,0.0,0.05210361,0.01736787,0.0,0.20208701,0.1866106,0.21184141,1,0,0
0.05257867,0.03505245,0.01752622,0.01752622,0.01752622,0.01752622,0.01752622,0.05257867,0.03505245,0.01752622,0.01752622,0.01752622,0.01752622,0.03505245,0.03505245,0.0,0.21248836,0.1733474,0.2110611,1,0,0
0.0,0.0,0.07341966,0.01835492,0.0,0.0,0.0,0.0,0.01835492,0.0,0.03670983,0.09177458,0.07341966,0.0,0.03670983,0.03670983,0.26155526,0.1750239,0.17796761,1,0,0
0.02077944,0.06233832,0.0,0.0,0.02077944,0.06233832,0.0,0.04155888,0.02077944,0.0,0.02077944,0.04155888,0.02077944,0.02077944,0.06233832,0.04155888,0.21230041,0.20058201,0.15074938,1,1,0
0.01995134,0.0,0.07980537,0.0,0.0,0.03990268,0.0,0.03990268,0.05985403,0.03990268,0.11970805,0.0,0.0,0.0,0.03990268,0.0,0.16274921,0.20111809,0.19720318,1,1,1
0.0,0.04233427,0.0,0.0,0.02822285,0.02822285,0.02822285,0.04233427,0.0,0.02822285,0.02822285,0.01411142,0.01411142,0.04233427,0.01411142,0.0,0.22476982,0.24807716,0.21670168,1,1,0
0.0,0.01971629,0.01971629,0.03943257,0.05914886,0.01971629,0.0,0.01971629,0.01971629,0.03943257,0.01971629,0.03943257,0.0,0.01971629,0.09858143,0.01971629,0.25046899,0.16250321,0.15326949,1,1,0
0.0,0.02111197,0.0,0.04222394,0.04222394,0.06333592,0.0,0.06333592,0.0,0.02111197,0.02111197,0.02111197,0.02111197,0.06333592,0.04222394,0.04222394,0.19903634,0.1638955,0.17260478,1,1,0
0.02443354,0.02443354,0.0,0.07330061,0.02443354,0.04886708,0.0,0.07330061,0.0,0.02443354,0.0,0.02443354,0.04886708,0.07330061,0.04886708,0.02443354,0.19044225,0.15957337,0.13688007,1,1,0
0.01850241,0.0,0.03700482,0.05550723,0.01850241,0.0,0.0,0.01850241,0.0,0.03700482,0.03700482,0.03700482,0.07400963,0.0,0.03700482,0.03700482,0.246378,0.17754254,0.16902647,1,1,0
0.0,0.0222074,0.0444148,0.0,0.0,0.0222074,0.0,0.08882959,0.0666222,0.0222074,0.0444148,0.0222074,0.0,0.0444148,0.0666222,0.0222074,0.17578364,0.1700285,0.18783248,1,1,1
0.0,0.0,0.0,0.01870331,0.0,0.01870331,0.01870331,0.05610992,0.01870331,0.0,0.11221984,0.03740661,0.0,0.05610992,0.03740661,0.03740661,0.17760137,0.22224693,0.18867895,1,1,0
0.0,0.04616275,0.06924412,0.0,0.09232549,0.11540687,0.0,0.04616275,0.0,0.06924412,0.0,0.0,0.0,0.04616275,0.0,0.0,0.18693297,0.19388371,0.13447448,1,1,0
0.0,0.03742483,0.01871242,0.01871242,0.03742483,0.03742483,0.01871242,0.01871242,0.01871242,0.01871242,0.01871242,0.01871242,0.01871242,0.01871242,0.01871242,0.05613725,0.23499826,0.19244063,0.19831279,1,1,0
0.03765172,0.05647758,0.03765172,0.0,0.07530344,0.0,0.0,0.01882586,0.03765172,0.03765172,0.03765172,0.01882586,0.0,0.0,0.03765172,0.0,0.22749237,0.2080793,0.16908529,1,1,0
0.04991531,0.0,0.09983061,0.02495765,0.0,0.0,0.0,0.0,0.12478827,0.0,0.09983061,0.02495765,0.0,0.0,0.07487296,0.0,0.20380087,0.19946683,0.09757924,1,1,0
0.0,0.03259026,0.03259026,0.0,0.06518052,0.04888539,0.01629513,0.0,0.0,0.01629513,0.03259026,0.04888539,0.01629513,0.03259026,0.01629513,0.0,0.26396916,0.16713732,0.21040066,1,1,0
0.01967824,0.01967824,0.01967824,0.03935647,0.0,0.05903471,0.01967824,0.01967824,0.03935647,0.0,0.0,0.03935647,0.03935647,0.01967824,0.05903471,0.03935647,0.21645642,0.14368359,0.20693877,1,1,0
0.03712392,0.03712392,0.01856196,0.03712392,0.0,0.05568587,0.01856196,0.01856196,0.03712392,0.0,0.0,0.03712392,0.03712392,0.0,0.03712392,0.03712392,0.21045918,0.18156659,0.19961116,1,1,0
0.06378921,0.02126307,0.06378921,0.0,0.02126307,0.02126307,0.0,0.04252614,0.04252614,0.06378921,0.0,0.02126307,0.0,0.0,0.06378921,0.02126307,0.19223541,0.2410039,0.12023622,1,1,0
0.05823068,0.03882045,0.01941023,0.01941023,0.01941023,0.01941023,0.01941023,0.03882045,0.03882045,0.0,0.01941023,0.01941023,0.01941023,0.03882045,0.03882045,0.0,0.19417788,0.1812326,0.21697477,1,1,0
0.01995945,0.01995945,0.05987836,0.01995945,0.01995945,0.0,0.01995945,0.0399189,0.05987836,0.0399189,0.0,0.01995945,0.01995945,0.01995945,0.05987836,0.0,0.23316218,0.15859086,0.18909846,1,1,0
0.03518153,0.03518153,0.03518153,0.01759077,0.0,0.0,0.01759077,0.01759077,0.07036307,0.0,0.07036307,0.01759077,0.01759077,0.0,0.03518153,0.0,0.19446868,0.25344033,0.18268487,1,1,0
0.0,0.0,0.0,0.05292021,0.0264601,0.10584042,0.0,0.07938031,0.0,0.0264601,0.0,0.0264601,0.0264601,0.07938031,0.05292021,0.07938031,0.18200632,0.14362474,0.11870673,1,1,0
0.0,0.0,0.0,0.0,0.0,0.0,0.04590167,0.01147542,0.01147542,0.02295084,0.01147542,0.03442626,0.0,0.03442626,0.02295084,0.05737709,0.27115954,0.19885248,0.27752876,1,1,0
0.0,0.0,0.07341966,0.01835492,0.0,0.0,0.0,0.0,0.01835492,0.0,0.03670983,0.09177458,0.07341966,0.0,0.03670983,0.03670983,0.26155526,0.1750239,0.17796761,1,1,0
0.0,0.0,0.06084141,0.0,0.0,0.0,0.0,0.02028047,0.02028047,0.02028047,0.02028047,0.10140235,0.04056094,0.0,0.08112188,0.04056094,0.26417097,0.18502015,0.14519949,1,1,0
0.06268021,0.04178681,0.0208934,0.0208934,0.0208934,0.0,0.0,0.04178681,0.0208934,0.0208934,0.0208934,0.04178681,0.04178681,0.0208934,0.06268021,0.0,0.23978439,0.1710771,0.15037704,1,1,0
0.09646856,0.01929371,0.03858742,0.01929371,0.05788114,0.03858742,0.01929371,0.01929371,0.01929371,0.03858742,0.01929371,0.0,0.0,0.01929371,0.0,0.0,0.20791262,0.22674685,0.16017257,1,1,0
0.02926606,0.02926606,0.01463303,0.01463303,0.02926606,0.0,0.02926606,0.01463303,0.01463303,0.01463303,0.01463303,0.04389909,0.0,0.02926606,0.02926606,0.01463303,0.26375936,0.23298073,0.18133326,1,1,0
0.0,0.0,0.08155991,0.04077996,0.0,0.0,0.0,0.0,0.04077996,0.0,0.02038998,0.08155991,0.08155991,0.0,0.04077996,0.04077996,0.2479435,0.16657519,0.15729178,1,1,0
0.0,0.01721263,0.0,0.01721263,0.01721263,0.05163789,0.01721263,0.03442526,0.0,0.03442526,0.01721263,0.03442526,0.01721263,0.01721263,0.05163789,0.03442526,0.22149377,0.19681634,0.22022468,1,1,0
0.0,0.01822035,0.0,0.01822035,0.0364407,0.0,0.01822035,0.05466105,0.01822035,0.01822035,0.01822035,0.0364407,0.0,0.05466105,0.05466105,0.0364407,0.22999762,0.16030965,0.22706538,1,1,0
0.05715862,0.0,0.03810575,0.03810575,0.05715862,0.0,0.0,0.0,0.0,0.03810575,0.01905287,0.05715862,0.01905287,0.01905287,0.05715862,0.01905287,0.247126,0.17835661,0.15535417,1,1,0
0.01565187,0.01565187,0.03130373,0.0,0.03130373,0.0,0.01565187,0.03130373,0.0,0.06260746,0.07825933,0.0,0.03130373,0.0,0.01565187,0.0,0.25814174,0.23213702,0.18103207,1,1,0
0.0,0.01604468,0.04813404,0.0,0.03208936,0.03208936,0.01604468,0.0,0.03208936,0.03208936,0.06417872,0.03208936,0.0,0.0,0.04813404,0.0,0.25384325,0.19363497,0.19953884,1,1,1
0.0,0.0,0.05216939,0.0,0.0,0.0,0.0,0.0,0.0173898,0.0,0.05216939,0.10433878,0.03477959,0.0,0.06955919,0.03477959,0.27646965,0.19625197,0.16209263,1,0,0
0.0,0.0,0.05358236,0.01786079,0.0,0.0,0.0,0.0,0.01786079,0.0,0.05358236,0.08930393,0.05358236,0.0,0.05358236,0.03572157,0.2728187,0.19223617,0.15986864,1,0,0
0.10221997,0.02044399,0.0,0.04088799,0.04088799,0.0,0.0,0.04088799,0.02044399,0.04088799,0.0,0.02044399,0.02044399,0.02044399,0.08177597,0.0,0.20786892,0.12821495,0.21414828,1,0,0
0.10500049,0.0210001,0.0,0.0420002,0.0630003,0.0210001,0.0,0.0210001,0.0210001,0.0420002,0.0,0.0210001,0.0,0.0210001,0.08400039,0.0,0.2032671,0.11662267,0.21810806,1,0,0
0.0,0.0,0.0,0.0747063,0.03735315,0.0,0.0,0.0,0.0,0.03735315,0.0,0.0747063,0.01867658,0.0,0.13073603,0.0,0.28733749,0.04655268,0.29257831,1,1,0
0.02339337,0.04678674,0.0,0.04678674,0.02339337,0.0,0.0,0.09357348,0.0,0.0,0.0,0.02339337,0.07018011,0.07018011,0.02339337,0.04678674,0.22315378,0.16244936,0.14652946,1,1,1
0.02172373,0.06517119,0.0,0.02172373,0.02172373,0.08689491,0.0,0.08689491,0.0,0.02172373,0.0,0.0,0.06517119,0.02172373,0.02172373,0.02172373,0.21258788,0.17720415,0.15400967,1,1,0
0.0,0.03611257,0.0,0.01805628,0.0,0.03611257,0.01805628,0.09028142,0.01805628,0.03611257,0.0,0.0,0.03611257,0.01805628,0.03611257,0.03611257,0.23646079,0.21698442,0.16737282,1,1,0
0.0,0.01773827,0.01773827,0.01773827,0.0,0.05321482,0.01773827,0.07095309,0.0,0.03547654,0.01773827,0.0,0.05321482,0.03547654,0.0,0.03547654,0.22127398,0.21355344,0.19266886,1,1,0
0.02360078,0.02360078,0.0,0.07080233,0.02360078,0.07080233,0.0,0.07080233,0.0,0.02360078,0.0,0.0,0.07080233,0.04720155,0.02360078,0.04720155,0.20559824,0.15296414,0.14582133,1,1,0
0.0,0.04373957,0.02186978,0.02186978,0.02186978,0.02186978,0.0,0.08747913,0.0,0.0,0.0,0.04373957,0.06560935,0.06560935,0.02186978,0.04373957,0.22212871,0.17564945,0.1429564,1,1,0
0.0,0.0,0.02081237,0.04162475,0.06243712,0.04162475,0.0,0.04162475,0.0,0.06243712,0.02081237,0.02081237,0.02081237,0.02081237,0.06243712,0.02081237,0.23741076,0.18377116,0.14175825,1,1,0
0.0,0.04012321,0.04012321,0.02006161,0.06018482,0.0,0.0,0.02006161,0.0,0.04012321,0.0,0.04012321,0.04012321,0.0,0.04012321,0.08024642,0.250135,0.16290438,0.16566689,1,0,1
0.0,0.0,0.05763662,0.01921221,0.05763662,0.01921221,0.0,0.0,0.0,0.05763662,0.01921221,0.03842441,0.0,0.01921221,0.03842441,0.09606103,0.21175627,0.15047465,0.21510054,1,1,1
0.0425474,0.0425474,0.0425474,0.0425474,0.0425474,0.0,0.0,0.0425474,0.0212737,0.0425474,0.0,0.0,0.0425474,0.0,0.0425474,0.0425474,0.22405992,0.14879215,0.18040021,1,1,0
0.01799806,0.03599612,0.01799806,0.01799806,0.05399417,0.01799806,0.01799806,0.01799806,0.01799806,0.01799806,0.03599612,0.03599612,0.0,0.01799806,0.03599612,0.0,0.21224711,0.26290969,0.16488204,1,1,1
0.0203816,0.0,0.06114479,0.0,0.04076319,0.0,0.0,0.04076319,0.0,0.04076319,0.0203816,0.04076319,0.0203816,0.04076319,0.0203816,0.08152639,0.20800951,0.1979459,0.16603105,1,1,1
0.0,0.0,0.0,0.0423437,0.0,0.02117185,0.0,0.02117185,0.0423437,0.0,0.16937479,0.02117185,0.0,0.02117185,0.0423437,0.06351555,0.10724958,0.20705714,0.24108445,1,1,0
0.0414358,0.0621537,0.0414358,0.0,0.0414358,0.0207179,0.0,0.0621537,0.0414358,0.0414358,0.0,0.0,0.0207179,0.0,0.0621537,0.0,0.21486063,0.16907781,0.18098568,1,1,0
0.01782727,0.01782727,0.03565454,0.01782727,0.01782727,0.0,0.01782727,0.01782727,0.03565454,0.03565454,0.07130908,0.0,0.0,0.0,0.03565454,0.03565454,0.24102758,0.20880356,0.19362345,1,0,1
0.0,0.03616186,0.0,0.01808093,0.01808093,0.01808093,0.01808093,0.05424278,0.0,0.01808093,0.01808093,0.01808093,0.03616186,0.01808093,0.03616186,0.07232371,0.24940181,0.17171743,0.19918128,1,1,0
0.0,0.02214119,0.0,0.02214119,0.02214119,0.04428238,0.0,0.08856475,0.0,0.02214119,0.02214119,0.02214119,0.02214119,0.06642356,0.04428238,0.06642356,0.20420377,0.18358757,0.14724372,1,1,1
0.0,0.0,0.05412585,0.0,0.01804195,0.0,0.0,0.05412585,0.01804195,0.0721678,0.0360839,0.01804195,0.01804195,0.0,0.05412585,0.0360839,0.24696004,0.19032021,0.18383879,1,1,1
0.0,0.02333201,0.04666401,0.02333201,0.02333201,0.02333201,0.0,0.06999602,0.06999602,0.02333201,0.02333201,0.02333201,0.02333201,0.02333201,0.06999602,0.02333201,0.20209612,0.15981241,0.14811931,1,1,1
0.0,0.02204967,0.02204967,0.02204967,0.02204967,0.0,0.0,0.04409934,0.02204967,0.0,0.02204967,0.04409934,0.0,0.04409934,0.06614901,0.13229803,0.16168554,0.17931092,0.19596044,1,0,1
0.02127507,0.02127507,0.0,0.0851003,0.06382522,0.04255015,0.0,0.02127507,0.0,0.06382522,0.0,0.0,0.04255015,0.0,0.06382522,0.02127507,0.24008432,0.17713562,0.1360035,1,0,1
0.02170825,0.0,0.02170825,0.06512476,0.02170825,0.0,0.0,0.0,0.02170825,0.0,0.0,0.08683302,0.04341651,0.0,0.08683302,0.08683302,0.23235491,0.11115735,0.2006144,1,1,0
0.0219101,0.0438202,0.0219101,0.0438202,0.1095505,0.0219101,0.0,0.0,0.0,0.0219101,0.0,0.0438202,0.0,0.0438202,0.0438202,0.0438202,0.22637884,0.14936216,0.16414687,1,1,0
0.01551869,0.0,0.01551869,0.03103738,0.01551869,0.0,0.01551869,0.01551869,0.01551869,0.03103738,0.06207476,0.03103738,0.0,0.01551869,0.04655607,0.03103738,0.22171826,0.23772909,0.19914148,1,1,1
0.0,0.03782596,0.03782596,0.0,0.01891298,0.03782596,0.01891298,0.07565193,0.01891298,0.05673894,0.0,0.0,0.01891298,0.01891298,0.03782596,0.01891298,0.22299805,0.18078489,0.19904445,1,1,1
0.0420437,0.0,0.02102185,0.0840874,0.06306555,0.02102185,0.0,0.0,0.0,0.0420437,0.0,0.0420437,0.02102185,0.02102185,0.0840874,0.0,0.23391851,0.147524,0.17709865,1,1,0
0.01677449,0.0,0.01677449,0.01677449,0.01677449,0.0,0.01677449,0.06709796,0.0,0.03354898,0.03354898,0.01677449,0.01677449,0.05032347,0.03354898,0.01677449,0.23449999,0.16720101,0.24603469,1,1,0
